id,question,votes,tags
18103715,Navigation bar appear over the views with new iOS7 SDK,114,"iphone, ios, objective-c, ipad, ios7"
2509443,Check if UIColor is dark or bright?,114,"ios, iphone, xcode, colors, uicolor"
24441909,"Using Core Data, iCloud and CloudKit for syncing and backup and how it works together",114,"ios, core-data, icloud, cloudkit"
11614047,What makes a keychain item unique (in iOS)?,114,"objective-c, ios, macos, keychain"
400965,How to customize the background/border colors of a grouped table view cell?,114,"ios, objective-c, iphone, uitableview, cocoa-touch"
10997404,When is it better to use an NSSet over an NSArray?,113,"ios, objective-c, arrays, cocoa, cocoa-touch"
13324633,NSDate beginning of day and end of day,113,"ios, nsdate, nsdatecomponents"
26569371,How do you create a UIImage View Programmatically - Swift,113,"ios, xcode, swift, uiimageview, uiimage"
28766210,Autolayout: Add constraint to superview and not Top Layout Guide?,113,"ios, storyboard, autolayout, nslayoutconstraint"
14650990,How does a UILabel's minimumScaleFactor work?,113,"ios, objective-c, uilabel"
29825604,How to save Array to CoreData?,113,"ios, arrays, swift, core-data, magicalrecord"
1103148,How do I make UILabel display outlined text?,113,"ios, objective-c, iphone, cocoa-touch, core-graphics"
15017902,Delete specified file from document directory,113,"ios, objective-c, xcode, nsdocumentdirectory"
18972994,iOS 7 parallax effect in my view controller,113,"ios, objective-c, swift, parallax"
9600615,Xcode stops working after set “xcode-select -switch”,113,"ios, xcode, macos"
5160863,How to re-sign the ipa file?,113,"ios, ios-provisioning, ipa"
3077109,How to check if UILabel is truncated?,113,"ios, objective-c, iphone, uilabel, truncate"
11592313,How do I save a UIImage to a file?,113,"iphone, objective-c, ios, uiimage"
40495301,What does “% is unavailable: Use truncatingRemainder instead” mean?,113,"ios, swift, swift3, modulus"
36348061,Protocol can only be used as a generic constraint because it has Self or associatedType requirements,113,"ios, swift, generics, swift2, swift-protocols"
8723164,Where are ${EXECUTABLE_NAME} and ${PRODUCT_NAME} defined,113,"iphone, objective-c, ios, xcode, plist"
24038629,Swift - which types to use? NSString or String,113,"ios, objective-c, string, macos, swift"
6171128,iOS / Android cross platform development [closed],113,"android, ios, cross-platform"
4314866,What is the difference between libsqlite3.dylib and libsqlite3.0.dylib?,113,"ios, sqlite"
17036655,iOS 7 style Blur view,113,"ios, objective-c, core-graphics"
49586341,Status bar could not find cached time string image. Rendering in-process,113,"ios, swift4.1, xcode9.3"
33270301,Xcode 6.4 The Application You Have Selected Does Not Exist,113,"ios, xcode, app-store-connect"
23853617,UINavigationBar Hide back Button Text,112,"ios, uinavigationcontroller"
28496093,Making text bold using attributed string in swift,112,"ios, swift, nsmutableattributedstring"
14668781,UICollectionView's cellForItemAtIndexPath is not being called,112,"ios, objective-c, uicollectionview"
28659845,How to get the indexpath.row when an element is activated?,112,"ios, swift, iphone, uitableview"
56471973,How do I create a multiline TextField in SwiftUI?,112,"ios, swiftui, textview, textfield"
7814928,How to load a xib file in a UIView,112,"ios, objective-c, uiview, xib"
25897086,Obtain bundle identifier programmatically in Swift?,112,"ios, swift, ios8, bundle-identifier"
17794037,Interface Builder: What are the UIView's Layout iOS 6/7 Deltas for?,112,"ios, layout, uiview, xcode5"
26151954,SourceKitService Consumes CPU and Grinds Xcode to a Halt,112,"ios, iphone, swift, xcode, sourcekit"
9116969,How to disable UITextField editing but still accept touch?,112,"ios, uitextfield, uipickerview"
43766513,What does the “automatically adjusts font requires using a dynamic type text style” warning mean?,112,"ios, swift, storyboard, xcode8"
33025239,Remove text from Back button keeping the icon,111,"ios, swift, xcode"
2491410,Get current URL of UIWebView,111,"ios, iphone, url, request, uiwebview"
10348869,Change color of UISwitch in “off” state,111,"iphone, ios, uiswitch"
29179692,How can I convert from degrees to radians?,111,"ios, objective-c, macos, swift, macros"
22539979,Left Align Cells in UICollectionView,111,"ios, objective-c, uicollectionview, uicollectionviewlayout"
7116177,Where to store global constants in an iOS application?,111,"ios, objective-c, cocoa-touch, constants, global"
56491881,Move TextField up when the keyboard has appeared in SwiftUI,111,"ios, swift, swiftui"
1426731,"How disable Copy, Cut, Select, Select All in UITextView",111,"ios, objective-c, uitextview"
46317061,How do I use Safe Area Layout programmatically?,111,"ios, swift, iphone-x, safearealayoutguide"
27163171,Change color of png in buttons - ios,111,"ios, swift"
32690086,UIAlertView first deprecated IOS 9,111,"ios, objective-c, uialertview, uialertcontroller"
19726988,What values should I use for CFBundleVersion and CFBundleShortVersionString?,111,ios
8895071,UIPopovercontroller dealloc reached while popover is still visible,111,"ios, memory-management, uipopovercontroller, automatic-ref-counting"
4735156,Xcode Debugger: view value of variable,111,"iphone, objective-c, xcode, debugging, ios"
10215530,No identities were available - administrator request,111,"ios, iphone, xcode, certificate"
4864239,Using a BOOL property,111,"objective-c, ios, properties"
25772664,Enterprise App Update Distribution on iOS 8,111,"ios, xcode, ios8, enterprise-distribution"
28270282,What is the best way to check if a UIAlertController is already presenting?,111,"ios, uialertcontroller"
6077888,How do I access the host machine itself from the iPhone simulator,111,"ios, iphone, ipad"
22858501,iOS app icon with transparent background showing black background on device,111,"ios, background, icons, transparency"
42268117,How to remove the Xcode warning Apple Mach-O Linker Warning 'Pointer not aligned at address,111,"ios, xcode, cocoapods, warnings"
30224371,Receiving kAUGraphErr_CannotDoInCurrentContext when calling AUGraphStart for playback,111,"ios, audiounit, audiotoolbox"
31803157,How can I color a UIImage in Swift?,110,"ios, image, swift, colors, uiimage"
21615637,how to change uiviewcontroller title independent of tabbar item title,110,"ios, cocoa-touch, uiviewcontroller, uitabbarcontroller"
18755410,How to dismiss keyboard iOS programmatically when pressing return,110,"ios, keyboard, uitextfield"
31378232,Xcode Simulator animations extremely slow when played in editor,110,"ios, xcode, ios-simulator, simulator"
6778167,"Undocumented NSURLErrorDomain error codes (-1001, -1003 and -1004) using StoreKit",110,"ios, nsurlsession, storekit, nsurlerrordomain"
4463806,Adding a simple UIAlertView,110,"ios, objective-c, iphone, cocoa-touch, uialertview"
2384044,"Create UIActionSheet 'otherButtons' by passing in array, not varlist",110,"ios, iphone, uialertview, uiactionsheet"
27494542,When can I activate/deactivate layout constraints?,110,"ios, swift, uiview, autolayout, nslayoutconstraint"
17582818,UITableView with fixed section headers,110,"ios, objective-c, uitableview"
18848725,Long press gesture on UICollectionViewCell,110,"ios, objective-c, uicollectionview"
4269093,How do I get the day of the week with Foundation?,110,"ios, objective-c, cocoa-touch, nsdate"
13446920,How can I get a view's current width and height when using autolayout constraints?,110,"ios, autolayout"
20930462,iOS 7 TextKit - How to insert images inline with text?,110,"ios, ios7, textkit"
33628677,React Native Responsive Font Size,110,"ios, reactjs, react-native"
20125129,Visual List of iOS Fonts?,110,"ios, uifont, typeface"
12872680,Changing UIImage color,109,"iphone, objective-c, ios, uiimage, cgcontext"
15985574,UICollectionView auto scroll to cell at IndexPath,109,"ios, uicollectionview"
17572304,Get position of UIView in respect to its superview's superview,109,"iphone, ios, uiview, uibutton, cgrect"
29307117,error: module file's minimum deployment target is ios8.3 v8.3,109,"ios, xcode, swift, xcode6, swift-playground"
6308425,iOS 5 Best Practice (Release/retain?),109,"iphone, ios, ios5, memory-management, automatic-ref-counting"
18775874,iOS 7 - Status bar overlaps the view,109,"ios, statusbar, ios7"
12648244,Programmatically Request Access to Contacts,109,"iphone, objective-c, ios, ios6, contacts"
35674208,Development team not showing in Xcode,109,"ios, certificate, app-store-connect, provisioning-profile"
5410191,Hidden Features of Xcode 4,109,"cocoa, ios, macos, xcode4, hidden-features"
17262511,How do iOS Push Notifications work?,109,"ios, push-notification, apple-push-notifications"
1483581,Get notified when UITableView has finished asking for data?,109,"ios, iphone, uitableview"
3460694,UIButton won't go to Aspect Fit in iPhone,108,"ios, iphone, uibutton, aspect-fit"
277055,Remove HTML Tags from an NSString on the iPhone,108,"ios, objective-c, iphone, cocoa-touch, nsstring"
9761189,What's the best way to add a drop shadow to my UIView,108,"ios, uiview, shadow, cliptobounds"
38894031,Swift - How to detect orientation changes,108,"ios, swift"
30505165,UIView touch event in controller,108,"ios, swift, uiview, uiviewcontroller"
9530075,iOS: Access app-info.plist variables in code,108,"iphone, objective-c, ios, ipad, info.plist"
4866138,How can I get the font size and font name of a UILabel?,108,ios
6190276,How to make return key on iPhone make keyboard disappear?,108,"ios, iphone, uitextfield, uikeyboard"
4954608,change text of button and disable button in iOS,108,"ios, button, text"
2539021,How to set the width of a cell in a UITableView in grouped style,108,"ios, iphone, uitableview, width"
12126496,How to obtain Certificate Signing Request,108,"ios, xcode, certificate, keychain, certificate-signing-request"
26295277,WKWebView equivalent for UIWebView's scalesPageToFit,108,"ios, wkwebview"
9683547,AVAudioPlayer throws breakpoint in debug mode,108,"ios, objective-c, iphone, cocoa-touch, avaudioplayer"
34027270,iOS Launch screen in React Native,108,"ios, xcode, react-native, asset-catalog"
10611146,Can I install the “app store” in an IOS simulator?,108,"ios, app-store, simulator"
3421242,Behaviour for significant change location API when terminated/suspended?,108,"ios, core-location, cllocationmanager, uiapplicationdelegate, ios-app-suspended-state"
3436260,Bundle ID Suffix? What is it?,108,"iphone, cocoa-touch, app-store-connect, ios"
8379759,How does View Controller Containment work in iOS 5?,108,"ios, uiviewcontroller, ios5"
51602785,"Xcode 10b5 - duplicate symbol linker error, can't compile with Crashlytics",108,"ios, xcode, crashlytics, google-fabric, xcode10"
5655864,Check play state of AVPlayer,107,"ios, objective-c, iphone, avfoundation, avplayer"
9390298,iPhone : How to detect the end of slider drag?,107,"ios, iphone, ios5, ios4, uislider"
14674986,UICollectionView Set number of columns,107,"ios, objective-c, xcode, uicollectionview, uicollectionviewcell"
34215320,Use Storyboard to mask UIView and give rounded corners?,107,"ios, xcode, swift, storyboard, autolayout"
24338700,“From View Controller” disappears using UIViewControllerContextTransitioning,107,"ios, iphone, objective-c, uiview, transition"
388237,Getting the Value of a UITextField as keystrokes are entered?,107,"ios, objective-c, cocoa-touch, uitextfield"
2832245,Can we open pdf file using UIWebView on iOS?,107,"ios, pdf, uiwebview"
26069874,What is the “right” way to handle orientation changes in iOS 8?,107,"ios, ios8, orientation, uiinterfaceorientation, landscape-portrait"
7938650,iOS Detect 3G or WiFi,107,"ios, objective-c, wifi, reachability, 3g"
5843427,How do you add an action to a button programmatically in xcode,107,"ios, iphone, objective-c, uibutton, programmatically-created"
25398664,Check for internet connection availability in Swift,107,"ios, swift, network-connection"
7799760,iOS - How to set a UISwitch programmatically,107,"objective-c, ios"
787160,Programmatically retrieve memory usage on iPhone,107,"ios, objective-c, iphone, cocoa-touch, memory"
38498275,"iOS 10 - Changes in asking permissions of Camera, microphone and Photo Library causing application to crash",107,"ios, plist, ios10, user-permissions"
32967445,How to check what a String starts with (prefix) or ends with (suffix) in Swift,107,"ios, string, swift"
10319643,Proper use of beginBackgroundTaskWithExpirationHandler,107,"ios, objective-c, network-programming, multitasking, background-thread"
24046898,How do I create a new Swift project without using Storyboards?,107,"ios, swift, xcode6"
44160993,Xcode Error: “The app ID cannot be registered to your development team.”,107,"ios, xcode"
23648593,What is Prefix.pch file in Xcode?,107,"ios, xcode"
29634466,How to export “fat” Cocoa Touch Framework (for Simulator and Device)?,107,"ios, xcode, cocoa-touch, frameworks, ios-universal-framework"
36587104,Swift equivalent of Java toString(),107,"ios, swift, string, tostring, customstringconvertible"
8026429,Should I git ignore xcodeproject/project.pbxproj file?,107,"ios, xcode, macos, git"
2321038,Dismiss keyboard by touching background of UITableView,106,"ios, uitableview, uikeyboard"
30696307,How to convert a UIView to an image,106,"ios, swift, uiview, screenshot"
19791762,iOS change navigation bar title font and color,106,"ios, fonts, ios7, navigationbar"
29887869,How to present UIActionSheet iOS Swift?,106,"ios, swift, uiactionsheet"
9721830,How to attach debugger to iOS app after launch?,106,"ios, xcode, debugging"
24190277,Writing handler for UIAlertAction,106,"ios, uialertview, swift, uialertcontroller"
40859139,Initializer is inaccessable due to 'internal' protection level,106,"ios, swift, frameworks, access-modifiers, initializer"
43804032,Open Url in default web browser,106,"android, ios, react-native"
5319251,The selected run destination is not valid for this action,106,"xcode, ios, target"
1108859,Detect the specific iPhone/iPod touch model [duplicate],106,"iphone, objective-c, ios, p2p, device"
25983558,Stripping out HTML tags from a string,106,"html, ios, swift"
16471846,Is it possible to use AutoLayout with UITableView's tableHeaderView?,106,"iphone, ios, ipad, uitableview, autolayout"
2504151,CALayers didn't get resized on its UIView's bounds change. Why?,106,"iphone, ios, objective-c, uiview, calayer"
3584267,Android equivalent of NSUserDefaults in iOS,106,"android, ios, nsuserdefaults, code-translation"
25486080,How to access iOS simulator camera [duplicate],106,"ios, ios-simulator, ios-camera"
4065052,"How to build a framework or library for other developers, the secure way? [closed]",106,"iphone, ipad, frameworks, ios"
10238084,iOS Safari – How to disable overscroll but allow scrollable divs to scroll normally?,106,"jquery, ios, ipad, safari, mobile-website"
39158604,How to Increase Line spacing in UILabel in Swift,105,"ios, swift, uilabel, line-spacing"
29700919,How to set the custom border color of UIView programmatically?,105,"ios, swift"
26031601,Xcode 6 - Launch simulator from command line,105,"ios, xcode, ios-simulator, xcode6"
31780453,How to get the filename from the filepath in swift,105,"ios, iphone, swift"
7826306,What are the differences between a UIView and a CALayer?,105,"ios, uiview, uikit, calayer"
976861,UITextField - capture return button event,105,"ios, iphone, cocoa-touch, uitextfield, backspace"
9724194,presentViewController and displaying navigation bar,105,"ios, iphone, uiviewcontroller, modalviewcontroller, presentmodalviewcontroller"
11252057,NSLayoutConstraint crashes ViewController [duplicate],105,"ios, nslayoutconstraint"
4000664,Is there a UIView resize event?,105,"iphone, ipad, ios"
24379601,How to make an HTTP request + basic auth in Swift,105,"ios, swift"
4030811,Get Selected index of UITableView,105,"ios, objective-c, iphone, uitableview, nsindexpath"
34498970,How can I determine if my React Native app is a debug or release build from JavaScript code?,105,"javascript, ios, react-native"
7429014,“Application tried to present modally an active controller”?,105,"objective-c, ios, ios5"
31314412,How to Resize image in Swift?,104,"ios, swift, uiimage"
44159819,How to dismiss an AlertDialog on a FlatButton click?,104,"android, ios, flutter, flutter-alertdialog"
12445190,dismissModalViewControllerAnimated deprecated,104,"ios, ios6"
5757386,How can I mask a UIImageView?,104,"ios, objective-c, uiimage, mask"
24043904,Creating and playing a sound in swift,104,"ios, objective-c, audio, swift"
46216718,Missing CFBundleIconName in Xcode9 iOS11 app release,104,"ios, xcode, app-store-connect, ios11, xcode9"
52727535,What is the correct way to add date picker in flutter app?,104,"android, ios, flutter, flutter-layout, dart-2"
9473582,iOS JavaScript bridge,104,"javascript, ios, html, uiwebview"
24321165,Make REST API call in Swift,104,"ios, swift, rest, http, restapi"
38689631,How to use Facebook iOS SDK on iOS 10,104,"ios, swift, facebook-ios-sdk, ios10"
19132908,Auto layout constraints issue on iOS7 in UITableViewCell,104,"ios, ios7, uitableview, autolayout, nslayoutconstraint"
31851611,Differences between arm64 and aarch64,104,"android, ios, gcc, arm, arm64"
18739387,Build an iOS app without owning a mac? [closed],104,"ios, iphone"
27079066,TestFight beta testing for internal testers - Build state is “processing”,104,"ios, app-store-connect, testflight, beta-testing"
50701321,Xcode Error on Simulator: MGIsDeviceOneOfType is not supported on this platform,104,"ios, swift, xcode"
24133664,Xcode can only refactor C and Objective-C code. How to rename swift class name in Xcode 6?,104,"ios, swift, xcode, xcode6, xcode9"
26166737,Custom Font Sizing in Xcode 6 Size Classes not working properly with Custom Fonts,104,"ios, interface-builder, ios8, xcode6, size-classes"
26504304,iOS 8.1 Simulator Localization broken (NSLocalizedString),104,"ios, xcode, ios-simulator, nslocalizedstring, xcode6.1"
38773979,Is there a way to pretty print Swift dictionaries to the console?,103,"ios, swift, xcode"
13588283,How to center align the cells of a UICollectionView?,103,"ios, uicollectionview"
1388467,Reading ePub format,103,"ios, iphone, epub"
26595343,Determine if the access to photo library is set or not - PHPhotoLibrary,103,"ios, ios8, phphotolibrary"
5217992,back button callback in navigationController in iOS,103,"ios, callback, uinavigationcontroller, uinavigationitem, back"
29560065,How to align text input correctly in react native?,103,"javascript, ios, reactjs, react-native"
25973733,Status bar height in Swift,103,"ios, swift, statusbar"
11417077,Changing UIButton text,103,"objective-c, ios, xcode, event-handling, uibutton"
7192088,How to set top-left alignment for UILabel for iOS application?,103,"iphone, ios, label, uilabel, text-alignment"
4084341,How to calculate time in hours between two dates in iOS,103,"iphone, ios"
24071334,Blocks on Swift (animateWithDuration:animations:completion:),103,"ios, swift, closures"
6469209,Objective-C: Where to remove observer for NSNotification?,103,"objective-c, ios, nsnotifications"
5813077,iPhone/iOS JSON parsing tutorial [closed],103,"iphone, objective-c, ios, json, uitableview"
38456471,SecItemAdd always returns error -34018 in Xcode 8 in iOS 10 simulator,103,"ios, xcode, ios10, xcode8"
6428630,Xcode 4 and Core Data: How to enable SQL Debugging,103,"sql, ios, core-data, xcode4"
41125363,Xcode 8.2 simulator crash when save screen shot,103,"ios, xcode"
30837085,what's the purpose of double question mark in swift [duplicate],103,"ios, swift"
39567555,New build disappears after uploading it to iTunes Connect,103,"ios, app-store-connect, xcode8"
1158788,When should I release objects in -(void)viewDidUnload rather than in -dealloc?,103,"iphone, objective-c, ios, cocoa-touch, memory-management"
18890003,UIImagePickerController error: Snapshotting a view that has not been rendered results in an empty snapshot in iOS 7,103,"ios, iphone, ios7, camera, uiimagepickercontroller"
56546267,iOS 13 disable Dark Mode changes [duplicate],103,"ios, ios13, ios-darkmode"
1234242,How do I force a UITextView to scroll to the top every time I change the text?,102,"iphone, ios, uitextview"
3169798,Handling Touch Event in UILabel and hooking it up to an IBAction,102,"ios, iphone, uilabel, interface-builder, touch-event"
42823160,iOS Build Failed at compile time with issue “failed to find a suitable device for the type SimDeviceType”,102,"ios, xcode, compilation"
16049665,“The run destination iOS Device is not valid for running the scheme”,102,"ios, xcode"
13492037,targetContentOffsetForProposedContentOffset:withScrollingVelocity without subclassing UICollectionViewFlowLayout,102,"iphone, ios, uicollectionview"
38236723,iOS 10 error [access] <private> when using UIImagePickerController,102,"ios, objective-c, uiimagepickercontroller, presentviewcontroller, ios10"
21737788,Custom fonts in iOS 7,102,"ios, iphone, fonts"
3880526,Set UILabel line spacing,102,"ios, objective-c, uilabel, multiline, line-spacing"
20269474,UITableView load more when scrolling to bottom like Facebook application,102,"ios, iphone, uitableview, pagination"
30532728,How to compare two strings ignoring case in Swift language?,102,"ios, swift, string"
437113,How to get RGB values from UIColor?,102,"ios, rgb, uicolor"
19107543,Xcode 5 & Asset Catalog: How to reference the LaunchImage?,102,"ios, xcode, ios7, xcode5, asset-catalog"
33104743,Swift Modal View Controller with transparent background [duplicate],102,"ios, swift, swift2, modalviewcontroller, swift2.1"
37311089,How to stop Firebase from logging status updates when app is launched,102,"ios, iphone, firebase"
23134986,Dynamic cell width of UICollectionView depending on label width,102,"ios, objective-c, swift, uicollectionview, uicollectionviewcell"
18822619,iOS 7 TableView like in Settings App on iPad,102,"ios, objective-c, ipad, uitableview, ios7"
32870393,canOpenUrl - This app is not allowed to query for scheme instragram,102,"ios, info-plist"
12545174,Change bundle identifier in Xcode when submitting my first app in IOS,102,"ios, xcode"
17192005,What does addChildViewController actually do?,102,"ios, uiviewcontroller, uicontainerview"
32096130,Unexpected CFBundleExecutable key,102,"ios, app-store-connect, cocoapods, ios9, xcode7-beta5"
25853947,How can I debug 'unrecognized selector sent to instance' error,102,"ios, swift, uitableview"
39497572,Layout issues after updating to Xcode 8,102,"ios, xcode, autolayout, xcode8, ios10"
24114732,Swift Programming: getter/setter in stored property,102,"ios, swift"
35931526,Speed up fetching posts for my social network app by using query instead of observing a single event repeatedly,102,"ios, swift, firebase"
28443864,LaunchScreen.xib not displaying my custom font,102,"ios, xcode"
25925914,Attributed string with custom fonts in storyboard does not load correctly,102,"ios, swift, ios8, xcode6, nsattributedstring"
30714294,FMDBBlockSQLiteCallBackFunction Crash in app that's not using makeFunctionNamed,102,"ios, sqlite, fmdb"
5137943,How to know when UITableView did scroll to bottom in iPhone,101,"ios, uitableview, scroll"
24501288,Getting version and build information with Swift,101,"ios, swift, objective-c, nsbundle"
43570460,HTML5 Video autoplay on iPhone,101,"ios, html, video, webkit, autoplay"
30757193,Find out if Character in String is emoji?,101,"ios, string, swift, character, emoji"
15814697,UITapGestureRecognizer tap on self.view but ignore subviews,101,"ios, uitapgesturerecognizer"
3832474,UITableView row animation duration and completion callback,101,"ios, iphone, uitableview, animation, cocoa-touch"
45317777,Could not find a valid GoogleService-Info.plist in your project,101,"ios, swift, firebase, firebase-authentication"
44442573,navigation bar rightbaritem image-button bug iOS 11,101,"ios, swift, ios11, xcode9-beta, swift4"
29441418,LLDB (Swift): Casting Raw Address into Usable Type,101,"ios, swift, lldb"
31771679,UIFont - how to get system thin font,101,"ios, objective-c, swift, uikit, uifont"
15711645,How to get UITableView from UITableViewCell?,101,"iphone, ios, objective-c, xcode, tableview"
39018335,Swift 3 - Comparing Date objects,101,"ios, xcode, swift3, beta"
17120476,Click Event on UIImageView programmatically in ios,101,"iphone, ios, uiimageview, uitouch, uitapgesturerecognizer"
11683308,Xcode 4.4 error - Timed out waiting for app to launch,101,"iphone, ios, xcode4.4"
32428210,UIStackView “Unable to simultaneously satisfy constraints” on “squished” hidden views,101,"ios, autolayout, uikit, ios9, uistackview"
43319921,Autolayout is ignored in Custom UITableViewCell,101,"ios, swift, uitableview"
3340153,Making an array of integers in iOS,101,"ios, objective-c"
9831485,Best way to check if UITableViewCell is completely visible,101,"ios, uitableview, visible"
9605381,How to add a footer to a UITableView in Storyboard,101,"ios, ios5, uitableview, storyboard"
8130600,Use didSelectRowAtIndexPath or prepareForSegue method for UITableView?,101,"ios, objective-c, iphone, uitableview, storyboard"
27389954,How to re-send external tester invitations on Apple's TestFlight service [closed],101,"ios, app-store-connect, testflight"
10542097,Implementing Fast and Efficient Core Data Import on iOS 5,101,"ios, core-data, nsfetchedresultscontroller, nsmanagedobjectcontext"
61304700,SwiftUI - how to avoid navigation hardcoded into the view?,101,"ios, swift, xcode, swiftui, swiftui-navigationlink"
28777943,Hide tab bar in IOS swift app,100,"ios, swift"
2025319,scale Image in an UIButton to AspectFit?,100,"ios, objective-c, cocoa-touch, uibutton, uikit"
31390466,Swift - How to remove a decimal from a float if the decimal is equal to 0?,100,"ios, swift, floating-point"
39107482,CollectionView sizeForItemAtIndexPath never called,100,ios
39631256,Request Permission for Camera and Library in iOS 10 - Info.plist,100,"ios, swift, wkwebview"
18068597,What size should TabBar images be?,100,"ios, objective-c, uitabbarcontroller, uitabbar, uitabbaritem"
31220002,How to group by the elements of an array in Swift,100,"ios, arrays, swift, nsarray"
30679370,Swift - UIButton with two lines of text,100,"ios, swift, uibutton"
46148523,Profile doesn't match the entitlements file's value for the application-identifier entitlement,100,"ios, xcode, code-signing, entitlements, xcarchive"
4168327,What is NSZombie?,100,"ios, iphone, objective-c, nszombie"
29435620,xcode/storyboard: can't drag bar button to toolbar at top,100,"ios, xcode, navigation, uibarbuttonitem"
18953509,How to prevent UINavigationBar from covering top of view in iOS 7?,100,"ios, objective-c, ios7, uinavigationbar, uistatusbar"
13556554,Change UICollectionViewCell size on different device orientations,100,"ios, uicollectionview, uicollectionviewcell"
7402801,“Cannot connect to iTunes Store” in-app purchases,100,"ios, cocoa-touch, in-app-purchase"
23078847,When to use UICollectionView instead of UITableView?,100,"ios, objective-c, uitableview, uicollectionview"
32491188,Simulate force touch / 3D touch on iPhone 6S or iPhone 6S Plus simulators,100,"ios, ios-simulator, xcode7"
10590356,Xcode “The private key for is not installed on this mac - distributing”,100,"ios, xcode, app-store"
12630359,iOS 6: How do I restrict some views to portrait and allow others to rotate?,100,"ios, iphone, ios6, autorotate"
19953161,Xcode stuck at “Your application is being uploaded”,100,"ios, iphone, xcode, app-store"
2638120,Can I change the size of UIActivityIndicator?,99,"ios, iphone, swift, uiactivityindicatorview"
7705879,IOS: create a UIImage or UIImageView with rounded corners,99,"objective-c, ios, uiimage, rounded-corners"
27728466,Use multiple font colors in a single label,99,"ios, swift, uilabel, nsattributedstring, textcolor"
40859066,Removing object from array in Swift 3,99,"ios, arrays, swift, swift3"
3020922,Is there any way to hide “-” (Delete) button while editing UITableView,99,"ios, iphone, uitableview, cocoa"
7421298,Check if a subview is in a view,99,"ios, cocoa-touch, uiview, uikit"
18897362,Changing the status bar text color in splash screen iOS 7,99,"ios, ios7, splash-screen, statusbar, uistatusbar"
2579738,iPhone OS: How do I create an NSDate for a specific date?,99,"ios, cocoa-touch, nsdate, nsdateformatter, nscalendar"
31922349,How to add TextField to UIAlertController in Swift,99,"ios, swift, uitextfield, uialertcontroller"
25623272,How to use SCNetworkReachability in Swift,99,"ios, c, struct, swift, reachability"
8323819,Is there a quicker / better way to clear the iPhone Simulator cache than deleting its directory?,99,"ios, iphone, xcode, ios-simulator"
2634898,What are the sizes used for the iOS application splash screen?,99,"iphone, ios, ipad, splash-screen, ipod-touch"
32355850,Alamofire invalid value around character 0,99,"ios, swift, alamofire"
2190056,NSDictionary - Need to check whether dictionary contains key-value pair or not,99,"ios, objective-c, nsdictionary"
18959411,Controlling the screenshot in the iOS 7 multitasking switcher,99,"ios, ios7"
402,"iPhone app in landscape mode, 2008 systems",99,"ios, objective-c, landscape"
26401778,"In Swift, how can I declare a variable of a specific type that conforms to one or more protocols?",99,"ios, objective-c, swift, swift-protocols"
25969533,How to handle image scale on all the available iPhone resolutions?,99,"ios, iphone, screen-resolution, iphone-6, iphone-6-plus"
16211367,GMSGroundOverlay animating - should I be using a CATiledLayer?,99,"ios, crash, overlay, google-maps-sdk-ios, catiledlayer"
4132993,Getting the current page,98,"ios, objective-c, iphone, cocoa-touch, uiscrollview"
10281545,Removing viewcontrollers from navigation stack,98,"iphone, ios, uiviewcontroller, uinavigationcontroller"
4374436,How to detect when keyboard is shown and hidden,98,"ios, iphone, iphone-sdk-3.0"
10068566,Xcode keeps asking for password to use the System Keychain,98,"objective-c, ios, xcode"
12877496,Comparing two CGRects,98,"ios, objective-c, cocoa-touch, comparison, cgrect"
